GLN;DESCR1;DESCR2;ROLE/0/TYPE;ROLE/0/STREET;ROLE/0/STRNO;ROLE/0/ZIP;ROLE/0/CITY;ROLE/0/CTN;ROLE/0/CNTRY;Adresse;Y;X;lon;lat
7601001367586;Apotheke zum Mohrenkönig AG;;Pharm;Rathausplatz;8;8260;Stein am Rhein;SH;CH;Rathausplatz 8 Stein am Rhein;706719.125;279739.84375;8.859334945678711;47.659603118896484
7601001022799;Pharmacie Beaumont;Pharmacies BENU SA;Pharm;route de Beaumont;16;1700;Fribourg;FR;CH;route de Beaumont 16 Fribourg;577328.875;182875.203125;7.1416754722595215;46.796653747558594
7601001319981;Apotheke Willisau AG;;Pharm;Postplatz;3;6130;Willisau;LU;CH;Postplatz 3 Willisau;642061.25;219069.921875;7.992920875549316;47.12128448486328
7601001023857;Geno Apotheke Dufourstrasse, Biel;GENO-Apotheken Biel;Pharm;General-Dufour-Strasse;4;2501;Biel/Bienne;BE;CH;General-Dufour-Strasse 4 Biel/Bienne;585424.6875;220932.875;7.246495723724365;47.139217376708984
7601001368095;pharmacieplus du mandement;Pharmacie du Mandement SA;Pharm;route d'Aire-la-Ville;229;1242;Satigny;GE;CH;route d'Aire-la-Ville 229 Satigny;491502.90625;119036.765625;6.032630443572998;46.21401596069336
7601001020788;Pharmacie Amavita Florissant;GaleniCare SA;Pharm;route de Florissant;70;1206;Genève;GE;CH;route de Florissant 70 Genève;501486.28125;116491.6328125;6.162519454956055;46.19266128540039
7601001366176;Pharmacie Amavita La Broye;GaleniCare SA;Pharm;Grand-Rue;26;1530;Payerne;VD;CH;Grand-Rue 26 Payerne;561840.6875;185724.140625;6.938570022583008;46.821571350097656
7601001018075;Pharmacie et Parfumerie Pharma-Crans;Pharmacies du Haut-Plateau SA;Pharm;rue du Grand'Place;7;3963;Crans-Montana;VS;CH;rue du Grand'Place 7 Crans-Montana;602254.8125;128337.203125;7.467906475067139;46.30643844604492
7601001007864;TopPharm Rathaus Apotheke Baar;Rathaus Apotheke Baar AG;Pharm;Dorfstrasse;3;6340;Baar;ZG;CH;Dorfstrasse 3 Baar;682411.75;227611.375;8.526171684265137;47.194313049316406
7601001006638;Zentrum-Apotheke;Eldaour Maher Zaki;Pharm;Bahnhofstrasse;40;8305;Dietlikon;ZH;CH;Bahnhofstrasse 40 Dietlikon;689053.25;253108.1875;8.618864059448242;47.422752380371094
7601001366459;Pharmacie Amavita Cité-Jonction;GaleniCare SA;Pharm;boulevard Carl-Vogt;35;1205;Genève;GE;CH;boulevard Carl-Vogt 35 Genève;499268.40625;117276.4296875;6.133626461029053;46.19939041137695
7601001006164;Dorfplatz-Apotheke Allschwil;Wirz-Leupolt Brigitte;Pharm;Baslerstrasse;29;4123;Allschwil;BL;CH;Baslerstrasse 29 Allschwil;607463.875;266772.75;7.537783145904541;47.5516357421875
7601001364707;pharma24 SA;;Pharm;boulevard de la Cluse;38;1205;Genève;GE;CH;boulevard de la Cluse 38 Genève;500286.78125;116446.984375;6.146994590759277;46.192081451416016
7601001364967;pharmacieplus de marterey;Pharmacie de Marterey SA;Pharm;rue Caroline;6;1003;Lausanne;VD;CH;rue Caroline 6 Lausanne;538537.5;152476.203125;6.637661933898926;46.52075958251953
7601001007185;Pharmacie Amavita Morges;GaleniCare SA;Pharm;Grand-Rue;69;1110;Morges;VD;CH;Grand-Rue 69 Morges;527829.3125;151278.28125;6.498312473297119;46.508914947509766
7601001004610;Pharmacie des Crêts-de-Champel;Paradisgarten Ivan Edward;Pharm;chemin des Crêts-de-Champel;6;1206;Genève;GE;CH;chemin des Crêts-de-Champel 6 Genève;500711.40625;116062.984375;6.1525750160217285;46.188690185546875
7601001008274;Rathaus Apotheke St. Gallen AG;;Pharm;Poststrasse;30;9000;St. Gallen;SG;CH;Poststrasse 30 St. Gallen;745755.4375;254344.96875;9.370494842529297;47.42375946044922
7601001364059;Pharmacie de Chexbres;Calpini Pharmaciens SA;Pharm;chemin de Praz Routoz;1;1071;Chexbres;VD;CH;chemin de Praz Routoz 1 Chexbres;549017.4375;148124.046875;6.774709701538086;46.48249053955078
7601001006010;pharmacieplus centrale matthys SA;;Pharm;rue de l'Hôpital;13;2000;Neuchâtel;NE;CH;rue de l'Hôpital 13 Neuchâtel;561273.5625;204648.484375;6.9295244216918945;46.991764068603516
7601001366336;TopPharm Apotheke Seengen;Schmid-Huber Apotheken AG;Pharm;Unterdorfstrasse;7A;5707;Seengen;AG;CH;Unterdorfstrasse 7A Seengen;657829.375;241843.203125;8.203628540039062;47.32492446899414
7601001017023;Farmacia del Crocefisso SA;;Pharm;Via San Gottardo;154;6942;Savosa;TI;CH;Via San Gottardo 154 Savosa;716366.3125;97297.0;8.941210746765137;46.017189025878906
7601001020320;Farmacia Collina d'Oro SA;;Pharm;piazza Brocchi;5;6926;Montagnola;TI;CH;piazza Brocchi 5 Montagnola;714609.8125;93391.9296875;8.917585372924805;45.982364654541016
7601001067899;Divisione della salute pubblica TI;Ufficio del farmacista cantonale;PubHea;via Agostino Maspoli;6;6850;Mendrisio;TI;CH;via Agostino Maspoli 6 Mendrisio;719472.875;80088.8671875;8.97695541381836;45.86187744140625
7601001022324;Farmacia San Giorgio SA;;Pharm;via Comacini;31;6834;Morbio Inferiore;TI;CH;via Comacini 31 Morbio Inferiore;722874.125;78888.359375;9.020426750183105;45.85047149658203
7601001016859;pharmacieplus delle semine;Farmacia delle Semine SA;Pharm;via Tommaso Rodari;3;6500;Bellinzona;TI;CH;via Tommaso Rodari 3 Bellinzona;721695.0625;116300.890625;9.014932632446289;46.187164306640625
7601001029569;Farmacia Stadio Lugano SA;;Pharm;via Monte Boglia;5;6900;Lugano;TI;CH;via Monte Boglia 5 Lugano;717710.875;97450.90625;8.958606719970703;46.01833724975586
7601001030114;Farmacia Stazione Mendrisio SA;;Pharm;via Giuseppe Motta;2;6850;Mendrisio;TI;CH;via Giuseppe Motta 2 Mendrisio;719614.0;80842.0;8.978962898254395;45.86862564086914
7601001026865;Farmacia Torre SA;;Pharm;viale Castagnola;21b;6900;Lugano;TI;CH;viale Castagnola 21b Lugano;718270.0625;96140.078125;8.965496063232422;46.00645065307617
7601001016880;Farmacia Paradiso;Varisco Alfredo;Pharm;via Guisan;10;6900;Paradiso;TI;CH;via Guisan 10 Paradiso;716835.6875;94469.9140625;8.946568489074707;45.99168014526367
7601001025356;Apotheke und Drogerie zum Schwefelbad;Anrig zum Schwefelbad AG;Pharm;Städtchenstrasse;2;7320;Sargans;SG;CH;Städtchenstrasse 2 Sargans;751934.3125;212823.765625;9.43833065032959;47.04901885986328
7601001364448;Pharmacie du Galicien SA;;Pharm;route de Renens;24;1008;Prilly;VD;CH;route de Renens 24 Prilly;535726.9375;153464.421875;6.600899696350098;46.52938461303711
7601001019317;Pharmacie des Eplatures;Veripharm SA;Pharm;boulevard des Eplatures;20;2300;La Chaux-de-Fonds;NE;CH;boulevard des Eplatures 20 La Chaux-de-Fonds;551726.5625;215446.890625;6.8028693199157715;47.0882682800293
7601001008564;Pharmacie du Casino Le Locle SA;;Pharm;rue Daniel-Jeanrichard;39;2400;Le Locle;NE;CH;rue Daniel-Jeanrichard 39 Le Locle;547484.875;211958.640625;6.747413635253906;47.05656814575195
7601001345447;Apotheke zum Gerichtshaus Dielsdorf;Dr. Kunz AG;Pharm;Wehntalerstrasse;43;8157;Dielsdorf;ZH;CH;Wehntalerstrasse 43 Dielsdorf;676512.0625;259493.203125;8.453770637512207;47.481754302978516
7601001355552;Kirchenfeld-Apotheke AG;;Pharm;Thunstrasse;15;3005;Bern;BE;CH;Thunstrasse 15 Bern;601012.875;199100.875;7.4519362449646;46.9429931640625
7601001010789;Farmacia di Breganzona;Planfarm SA;Pharm;via Gemmo;3;6900;Lugano;TI;CH;via Gemmo 3 Lugano;716009.4375;96518.484375;8.93641185760498;46.01024627685547
7601001004719;Neumarkt Apotheke Drogerie AG;;Pharm;Altstetterstrasse;145;8048;Zürich;ZH;CH;Altstetterstrasse 145 Zürich;679161.625;249151.90625;8.487086296081543;47.3884391784668
7601001368736;Amavita Apotheke Stadthaus;GaleniCare AG;Pharm;Stadthausgasse;10;4051;Basel;BS;CH;Stadthausgasse 10 Basel;611158.1875;267563.8125;7.586881160736084;47.55869674682617
7601001345515;Central Apotheke Thun AG;;Pharm;Bälliz;34;3600;Thun;BE;CH;Bälliz 34 Thun;614391.6875;178642.8125;7.627012252807617;46.758811950683594
7601001364400;Pharmacie Amavita Collonge-Bellerive;GaleniCare SA;Pharm;chemin du Pré d'Orsat;8;1245;Collonge-Bellerive;GE;CH;chemin du Pré d'Orsat 8 Collonge-Bellerive;504903.875;123210.90625;6.2054123878479;46.25358963012695
7601001358645;Stadt-Apotheke;Z. + G. Arnold;Pharm;Hauptstrasse;45;8280;Kreuzlingen;TG;CH;Hauptstrasse 45 Kreuzlingen;730439.125;279122.15625;9.174830436706543;47.649757385253906
7601001352179;Werd Apotheke;Balogh Elisabeth;Pharm;Birmensdorferstrasse;51;8004;Zürich;ZH;CH;Birmensdorferstrasse 51 Zürich;682095.25;247313.328125;8.525596618652344;47.371543884277344
7601001364165;pharmacieplus du rond-point;Pharmacie du Rond-Point SA;Pharm;rond-point de Plainpalais;6;1205;Genève;GE;CH;rond-point de Plainpalais 6 Genève;499977.5625;117047.3359375;6.142861366271973;46.19743728637695
7601001297500;Farmacia Centrale;Farma Mondo SA;Pharm;piazza Indipendenza;3;6830;Chiasso;TI;CH;piazza Indipendenza 3 Chiasso;723686.5;76985.703125;9.03038501739502;45.833213806152344
7601001366664;Apotheke zum Pilgerbrunnen AG;;Pharm;Albisriederplatz;10;8004;Zürich;ZH;CH;Albisriederplatz 10 Zürich;680974.0625;248048.875;8.510887145996094;47.3782958984375
7601001368712;Amavita Apotheke Affoltern a. Albis;GaleniCare AG;Pharm;Zürichstrasse;60;8910;Affoltern am Albis;ZH;CH;Zürichstrasse 60 Affoltern am Albis;676663.25;236674.25;8.451865196228027;47.276512145996094
7601001365261;pharmacieplus de colombier sa;;Pharm;rue Haute;23a;2013;Colombier;NE;CH;rue Haute 23a Colombier;555831.75;201770.59375;6.8582682609558105;46.965538024902344
7601001005631;pharmacieplus schneeberger;Pharmacie Schneeberger SA;Pharm;Grand-Rue;161;2720;Tramelan;BE;CH;Grand-Rue 161 Tramelan;574228.875;230277.015625;7.098374366760254;47.222923278808594
7601001030152;Apotheke im Dorf;Apotheke im Rheinpark Rogenmoser AG;Pharm;Bahnhofstrasse;8;9430;St. Margrethen SG;SG;CH;Bahnhofstrasse 8 St. Margrethen SG;765703.1875;258019.4375;9.636116027832031;47.45207595825195
7601001005815;Apotheke Lyssbach;Juwi AG;Pharm;Steinweg;26;3250;Lyss;BE;CH;Steinweg 26 Lyss;589786.75;214200.671875;7.304150581359863;47.07874298095703
7601001008670;Pharmacie des Bergues;Terrier Michèle et Ivan;Pharm;quai des Bergues;25;1201;Genève;GE;CH;quai des Bergues 25 Genève;500188.25;118042.578125;6.145377159118652;46.2064208984375
7601001019027;Apotheke Sunne Märt AG;;Pharm;Sonnengutstrasse;2-4;5620;Bremgarten AG;AG;CH;Sonnengutstrasse 2-4 Bremgarten AG;668706.125;244922.109375;8.347972869873047;47.35157012939453
7601001008458;pharmacieplus des 3 chevrons;Pharmacie des 3 Chevrons Sàrl;Pharm;rue Laurent-Péroud;1;2088;Cressier NE;NE;CH;rue Laurent-Péroud 1 Cressier NE;569487.0625;211169.34375;7.0370612144470215;47.05084991455078
7601001029088;Pharmacie du Centre;Bacca Marcel-Jacques;Pharm;place du Centre;3;1860;Aigle;VD;CH;place du Centre 3 Aigle;563824.25;129764.1328125;6.968960762023926;46.318302154541016
7601001005525;Pharmacie des Banques SA;;Pharm;rue du Stand;62;1204;Genève;GE;CH;rue du Stand 62 Genève;499844.59375;117727.2890625;6.140992641448975;46.20353317260742
7601001005150;Pharmacie-Droguerie-Parfumerie du Levant SA;;Pharm;route de Riaz;6;1630;Bulle;FR;CH;route de Riaz 6 Bulle;570876.5;163416.046875;7.058396816253662;46.621360778808594
7601002097239;Pharmacie des Hôpitaux du Nord Vaudois;et de la Broye - PHNVB;Pharm;rue d'Entremonts;11;1400;Yverdon-les-Bains;VD;CH;rue d'Entremonts 11 Yverdon-les-Bains;539488.1875;180360.328125;6.646376609802246;46.77166748046875
7601002023665;Psychiatrische Dienste Graubünden, Klinik Waldhaus;Klinikapotheke;Hosp;Loëstrasse;220;7000;Chur;GR;CH;Loëstrasse 220 Chur;760226.75;193046.421875;9.540451049804688;46.86922836303711
7601001024588;pharmacieplus de troistorrents;VALPHARM SA;Pharm;route du Village;16;1872;Troistorrents;VS;CH;route du Village 16 Troistorrents;559712.625;119811.78125;6.916441917419434;46.22854232788086
7601001008755;Sun Store Nyon Combe;GaleniCare SA;Pharm;rue de la Morâche;6;1260;Nyon;VD;CH;rue de la Morâche 6 Nyon;507436.875;137538.140625;6.235401153564453;46.382816314697266
7601001013001;PP Pharmacie Principale SA;Officine Eaux-Vives 2000;Pharm;rue de Jargonnant;3;1207;Genève;GE;CH;rue de Jargonnant 3 Genève;501314.0625;117405.5078125;6.160095691680908;46.20085525512695
7601001017177;Farmacia Stazione;Baggi Ivana;Pharm;via Bellinzona;2;6710;Biasca;TI;CH;via Bellinzona 2 Biasca;718109.625;134698.296875;8.973164558410645;46.353271484375
7601001299405;TopPharm Storchen Apotheke;Storchen Apotheke AG;Pharm;Güterstrasse;1B;5745;Safenwil;AG;CH;Güterstrasse 1B Safenwil;641335.5625;241283.015625;7.985396385192871;47.32112503051758
7601002024228;Spital Oberengadin;Spitalapotheke;Hosp;Via Nouva;3;7503;Samedan;GR;CH;Via Nouva 3 Samedan;787153.9375;157213.578125;9.87884521484375;46.54001998901367
7601002025188;SRO AG Gesundheitszentrum Jura Süd;Apotheke;Hosp;Anternstrasse;22;4704;Niederbipp;BE;CH;Anternstrasse 22 Niederbipp;618652.4375;235682.03125;7.685125827789307;47.27177810668945
7601001364875;Schlüssel-Apotheke GmbH;;Pharm;Bahnhofstrasse;34;9424;Rheineck;SG;CH;Bahnhofstrasse 34 Rheineck;762210.0;259567.109375;9.590377807617188;47.46685791015625
7601001018990;DorfApotheke Naters AG;;Pharm;Landstrasse;2;3904;Naters;VS;CH;Landstrasse 2 Naters;642468.1875;130598.25;7.990086555480957;46.325439453125
7601001338906;Pharmacie du Tilleul SA;;Pharm;rue du 23 Juin;20;2800;Delémont;JU;CH;rue du 23 Juin 20 Delémont;592817.125;246050.15625;7.343542575836182;47.365257263183594
7601001008267;Apotheke Testa Grigia;Gentinetta Christine;Pharm;Bahnhofstrasse;21;3920;Zermatt;VS;CH;Bahnhofstrasse 21 Zermatt;623902.75;96742.3359375;7.747286796569824;46.02180480957031
7601001367081;Dreispitz-Apotheke;Horànyi Zita;Pharm;Gundeldingerstrasse;488;4053;Basel;BS;CH;Gundeldingerstrasse 488 Basel;612349.625;265172.6875;7.602645397186279;47.53717041015625
7601001019485;Neuwiesen Apotheke Drogerie AG;;Pharm;Strickerstrasse;3;8400;Winterthur;ZH;CH;Strickerstrasse 3 Winterthur;696569.3125;261732.453125;8.720324516296387;47.49925231933594
7601001322752;TopPharm Bäumlihof Apotheke;Bäumlihof Apotheke AG;Pharm;Bäumlihofstrasse;146;4058;Basel;BS;CH;Bäumlihofstrasse 146 Basel;613561.6875;268339.28125;7.618839740753174;47.56562805175781
7601001018136;City Apotheke-Drogerie-Reformhaus Kuhn AG;;Pharm;Bahnhofplatz;7;5200;Brugg AG;AG;CH;Bahnhofplatz 7 Brugg AG;658023.6875;259224.453125;8.208455085754395;47.48122787475586
7601002017770;Spital STS AG - Spital Thun;Apotheke;Hosp;Krankenhausstrasse;12;3600;Thun;BE;CH;Krankenhausstrasse 12 Thun;614775.0625;178863.546875;7.63203763961792;46.76079177856445
7601002020312;Asana Spital Menziken AG;Apotheke;Hosp;Spitalstrasse;1;5737;Menziken;AG;CH;Spitalstrasse 1 Menziken;656831.0625;233073.46875;8.189313888549805;47.24613571166992
7601001010123;pharmacieplus cattin-ville sa;;Pharm;rue des Moulins;7;2800;Delémont;JU;CH;rue des Moulins 7 Delémont;592944.8125;246027.421875;7.345232963562012;47.365055084228516
7601001024335;Apotheke-Drogerie Brunaupark AG;;Pharm;Giesshübelstrasse;65;8045;Zürich;ZH;CH;Giesshübelstrasse 65 Zürich;681547.5625;245824.875;8.518074989318848;47.35822677612305
7601001029323;Aadorf Apotheke Drogerie;Aagena (Aadorfer Genossenschaft für Alle);Pharm;Bahnhofstrasse;8;8355;Aadorf;TG;CH;Bahnhofstrasse 8 Aadorf;710151.75;260900.75;8.900348663330078;47.4896354675293
7601001011588;Jura-Apotheke;Sarkar-Keller Chithra;Pharm;Herrengasse;13;4710;Balsthal;SO;CH;Herrengasse 13 Balsthal;619497.6875;240602.140625;7.69650936126709;47.316009521484375
7601001005969;pharmacieplus de lavallaz;Valpharm SA;Pharm;place de Tübingen;4;1870;Monthey;VS;CH;place de Tübingen 4 Monthey;562126.625;122433.71875;6.947516441345215;46.25226593017578
7601001007055;Apotheke Lintheschergasse;Egloff Kurt & Dr. Conrad;Pharm;Lintheschergasse;3;8001;Zürich;ZH;CH;Lintheschergasse 3 Zürich;683025.25;247723.921875;8.537984848022461;47.375118255615234
7601001359499;Apotheke am Schlossberg AG;;Pharm;Badstrasse;5;5400;Baden;AG;CH;Badstrasse 5 Baden;665515.4375;258506.5625;8.307738304138184;47.47406768798828
7601001017283;Pharmacie Fribourg-Centre;Pharmacies BENU SA;Pharm;avenue de la Gare;10;1700;Fribourg;FR;CH;avenue de la Gare 10 Fribourg;578162.8125;183579.15625;7.152565956115723;46.80301284790039
7601001334076;Bahnhofapotheke / Drogerie Birchler GmbH;;Pharm;Gotthardstrasse;100;6472;Erstfeld;UR;CH;Gotthardstrasse 100 Erstfeld;692483.0;186249.0;8.650622367858887;46.82096481323242
7601001313712;Sternen-Apotheke AG;;Pharm;Marktgasse;1;9450;Altstätten SG;SG;CH;Marktgasse 1 Altstätten SG;758719.1875;249608.8125;9.54055404663086;47.378177642822266
7601001007918;Bümpliz-Apotheke & Drogerie;Dr. Gurtner AG;Pharm;Bernstrasse;72;3018;Bern;BE;CH;Bernstrasse 72 Bern;596551.9375;198958.4375;7.393347263336182;46.94170379638672
7601001026575;Apotheke Gurmels;Binz Guido;Pharm;Doktorgässli;25;3212;Gurmels;FR;CH;Doktorgässli 25 Gurmels;579879.1875;193493.21875;7.174612045288086;46.89224624633789
7601001024397;Wengen Apotheke;Grossenbacher Marianne;Pharm;Wengiboden;;3823;Wengen;BE;CH;Wengiboden  Wengen;637153.3125;161698.796875;7.923572540283203;46.60551452636719
7601001005266;Pharmacie de St-Prex SA;;Pharm;rue de la Gare;1;1162;St-Prex;VD;CH;rue de la Gare 1 St-Prex;524590.0;148373.0;6.4565863609313965;46.482421875
7601001011625;Apotheke Dr. Portmann AG;;Pharm;Höheweg;4;3800;Interlaken;BE;CH;Höheweg 4 Interlaken;631842.9375;170509.1875;7.8548712730407715;46.68504333496094
7601001007154;TopPharm Dr. Schmid's See-Apotheke;Dr. Schmid's See-Apotheke AG;Pharm;Kapellplatz;10;6004;Luzern;LU;CH;Kapellplatz 10 Luzern;666050.0;211686.71875;8.30794906616211;47.05291748046875
7601001020375;Pharmacie Saint Denis SA;;Pharm;route de Vevey;5;1618;Châtel-St-Denis;FR;CH;route de Vevey 5 Châtel-St-Denis;558757.75;152958.203125;6.901116847991943;46.526649475097656
7601001006294;Bahnhof-Apotheke;Stoffel Philippe;Pharm;Fischmarktplatz;9;8640;Rapperswil;SG;CH;Fischmarktplatz 9 Rapperswil;704310.5625;231412.84375;8.815982818603516;47.225406646728516
7601001021358;Apotheke Hornstein;Hornstein AG;Pharm;Angensteinerstrasse;5;4153;Reinach BL;BL;CH;Angensteinerstrasse 5 Reinach BL;611677.5625;260239.5625;7.59359073638916;47.49281692504883
7601001024120;TopPharm Apotheke Dr. Voegtli AG;;Pharm;Hauptstrasse;5;5314;Kleindöttingen;AG;CH;Hauptstrasse 5 Kleindöttingen;661006.0;269333.40625;8.249406814575195;47.57187271118164
7601001014121;Pharmacie St-Martin;Dr Huwiler Martin;Pharm;rue du Théâtre;10;1800;Vevey;VD;CH;rue du Théâtre 10 Vevey;554259.3125;145708.625;6.843209743499756;46.461143493652344
7601001016255;Deutweg-Apotheke;Locher Elisabeth;Pharm;Pflanzschulstrasse;9;8400;Winterthur;ZH;CH;Pflanzschulstrasse 9 Winterthur;698087.875;261261.625;8.740371704101562;47.49479293823242
7601001357570;Pharmacie d'Anniviers;Evéquoz Anne-Françoise;Pharm;route d'Ayer;;3961;Ayer;VS;CH;route d'Ayer  Ayer;596819.0625;113268.5078125;7.397451400756836;46.17087936401367
7601001019706;pharmacieplus du camus SA;;Pharm;rue du Camus;2;1470;Estavayer-le-Lac;FR;CH;rue du Camus 2 Estavayer-le-Lac;555061.8125;188909.484375;6.849422454833984;46.84980010986328
7601001368132;Amavita Apotheke Murten;GaleniCare AG;Pharm;Hauptgasse;7;3280;Murten;FR;CH;Hauptgasse 7 Murten;575451.8125;197494.015625;7.116302013397217;46.92808532714844
7601001008427;Apotheke Hörning;Hörning AG;Pharm;Marktgasse;58;3011;Bern;BE;CH;Marktgasse 58 Bern;600435.0;199687.484375;7.444346904754639;46.948272705078125
7601001014916;Mühlehof-Apotheke AG;;Pharm;Bahnhofstrasse;23;5605;Dottikon;AG;CH;Bahnhofstrasse 23 Dottikon;660582.75;248210.4375;8.240910530090332;47.38194274902344
7601001341319;Apotheke Hotz Küsnacht AG;;Pharm;Zürichstrasse;176;8700;Küsnacht ZH;ZH;CH;Zürichstrasse 176 Küsnacht ZH;686413.0;241470.75;8.581629753112793;47.31844711303711
7601001009257;Pharmacie du Boulevard;Sarraf Nagib;Pharm;boulevard de Grancy;35;1006;Lausanne;VD;CH;boulevard de Grancy 35 Lausanne;537715.375;151944.796875;6.627020359039307;46.51590347290039
7601001368088;Pharmacie de Vernier Sàrl;;Pharm;route de Vernier;184;1214;Vernier;GE;CH;route de Vernier 184 Vernier;495713.875;119297.2890625;6.087130546569824;46.21702575683594
7601001021167;Pharmacie Parfumerie Reformhaus Brüggmoos GmbH;;Pharm;Erlenstrasse;40;2555;Brügg BE;BE;CH;Erlenstrasse 40 Brügg BE;586966.75;218706.578125;7.266887664794922;47.119224548339844
7601001014220;Pharmacie Gamma;Pharmacies BENU SA;Pharm;place de la Riponne;10;1005;Lausanne;VD;CH;place de la Riponne 10 Lausanne;538213.0625;152916.0625;6.6333746910095215;46.52468490600586
7601001311169;Raetus Apotheke AG;;Pharm;Bahnhofstrasse;14;7000;Chur;GR;CH;Bahnhofstrasse 14 Chur;759568.1875;191125.171875;9.531144142150879;46.85211181640625
7601001025042;Neue Apotheke;Vegezzi Guglielmo;Pharm;Vordere Vorstadt;11;5000;Aarau;AG;CH;Vordere Vorstadt 11 Aarau;645773.4375;249113.9375;8.044897079467773;47.391265869140625
7601001321847;"Pharmacie Populaire ""Noyer""";Pharmacie Populaire I SA;Pharm;chemin des Palettes;3;1212;Grand-Lancy;GE;CH;chemin des Palettes 3 Grand-Lancy;498321.625;114612.65625;6.121941089630127;46.175289154052734
